Log file open, 03/12/23 18:47:22
[2023.03.12-17.47.25:777][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.03.12-17.47.25:777][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.03.12-17.47.25:906][  0]LogSlate: Using FreeType 2.10.0
[2023.03.12-17.47.25:907][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.03.12-17.47.25:976][  0]LogAssetRegistry: FAssetRegistry took 0.0227 seconds to start up
[2023.03.12-17.47.25:985][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.03.12-17.47.26:216][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.03.12-17.47.27:026][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: Available device profiles:
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E391200][0000041A63DB9000 52] GlobalDefaults, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E392800][0000041A6932A000 52] Windows, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E392A00][0000041A69322800 52] WindowsEditor, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E390000][0000041A64390000 52] WindowsServer, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E392C00][0000041A6932C800 52] WindowsClient, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E392600][0000041A6CFA0000 52] IOS, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E392200][0000041A6CFA5000 52] iPadAir2, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E393200][0000041A6CFAA000 52] IPadPro, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E393400][0000041A6CFA7800 52] iPadAir3, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E390600][0000041A6CFAC800 52] iPadAir4, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E391C00][0000041A5B385000 52] iPadAir5, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E392E00][0000041A6E3A0000 52] iPadMini4, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E390400][0000041A6E3A5000 52] iPadMini5, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E391A00][0000041A6E3A7800 52] iPadMini6, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E395000][0000041A6CFA2800 52] iPhone6S, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E395200][0000041A6E3AC800 52] iPhone7, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E395400][0000041A6E3AA000 52] iPodTouch7, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E393E00][0000041A6CFB0000 52] iPhone6SPlus, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E392400][0000041A6CFB5000 52] iPhone7Plus, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E390A00][0000041A6CFB7800 52] iPhoneSE, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E394400][0000041A6CFBA000 52] iPhone8, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E393000][0000041A6CFBC800 52] iPhone8Plus, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E392000][0000041A6E3A2800 52] iPhoneX, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E393C00][0000041A6E3C0000 52] iPhoneXS, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E391000][0000041A6E3C5000 52] iPhoneXSMax, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E390800][0000041A6E3C7800 52] iPhoneXR, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E391E00][0000041A6E3CA000 52] iPhone11, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E393600][0000041A6E3CC800 52] iPhone11Pro, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E395800][0000041A6CFB2800 52] iPhone11ProMax, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E394800][0000041A6E3D0000 52] iPhoneSE2, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E390C00][0000041A6E3D5000 52] iPhone12Mini, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E394A00][0000041A6E3D7800 52] iPhone12, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E394C00][0000041A6E3DA000 52] iPhone12Pro, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E390E00][0000041A6E3DC800 52] iPhone12ProMax, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E394600][0000041A6E3C2800 52] iPhone13Mini, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E394000][0000041A6E3E0000 52] iPhone13, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E395A00][0000041A6E3E5000 52] iPhone13Pro, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E395600][0000041A6E3E7800 52] iPhone13ProMax, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E396000][0000041A6E3EA000 52] iPhoneSE3, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E394E00][0000041A6E3EC800 52] iPhone14, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E396200][0000041A6E3D2800 52] iPhone14Plus, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E396A00][0000041A6E3F0000 52] iPhone14Pro, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E391600][0000041A6E3F5000 52] iPhone14ProMax, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E395E00][0000041A6E3F7800 52] iPadPro105, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E393A00][0000041A6E3FA000 52] iPadPro129, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E391800][0000041A6E3FC800 52] iPadPro97, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E397000][0000041A6E3E2800 52] iPadPro2_129, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E393800][0000041A6E410000 52] iPad5, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E397200][0000041A6E415000 52] iPad6, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E397A00][0000041A6E417800 52] iPad7, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E396E00][0000041A6E41A000 52] iPad8, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E396400][0000041A6E41C800 52] iPad9, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E396600][0000041A6E3F2800 52] iPad10, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E394200][0000041A6E420000 52] iPadPro11, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E398000][0000041A6E425000 52] iPadPro2_11, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E397C00][0000041A6E427800 52] iPadPro3_11, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E396800][0000041A6E42A000 52] iPadPro4_11, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E398A00][0000041A6E42C800 52] iPadPro3_129, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E397E00][0000041A6E412800 52] iPadPro4_129, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E397600][0000041A6E430000 52] iPadPro5_129, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E398200][0000041A6E435000 52] iPadPro6_129, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E397800][0000041A6E437800 52] AppleTV, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E399000][0000041A6E43A000 52] AppleTV4K, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E398600][0000041A6E43C800 52] AppleTV2_4K, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E399200][0000041A6E422800 52] TVOS, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E39A800][0000041A6E442800 52] Mac, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E39AA00][0000041A6E440000 52] MacEditor, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E398C00][0000041A6E447800 52] MacClient, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E39AC00][0000041A6E44A000 52] MacServer, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E39AE00][0000041A6E432800 52] Linux, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E39A600][0000041A6E44C800 52] LinuxEditor, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E395C00][0000041A6E450000 52] LinuxArm64Editor, 
[2023.03.12-17.47.27:026][  0]LogDeviceProfileManager: 	[0000041A6E399400][0000041A6E455000 52] LinuxArm64, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E398800][0000041A6E457800 52] LinuxClient, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39A200][0000041A6E45A000 52] LinuxArm64Client, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E399E00][0000041A6E45C800 52] LinuxServer, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E399A00][0000041A6E445000 52] LinuxArm64Server, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39A400][0000041A6E460000 52] Android, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39B000][0000041A6E465000 52] Android_Preview_OpenGL, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E398E00][0000041A6E467800 52] Android_Preview_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39B200][0000041A6E46A000 52] Android_Low, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E398400][0000041A6E46C800 52] Android_Mid, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E396C00][0000041A6E452800 52] Android_High, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E397400][0000041A6E400000 52] Android_Default, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E399600][0000041A6E405000 52] Android_Adreno4xx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39B600][0000041A6E407800 52] Android_Adreno5xx_Low, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39C000][0000041A6E40A000 52] Android_Adreno5xx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E399800][0000041A6E40C800 52] Android_Adreno6xx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39C200][0000041A6E462800 52] Android_Adreno6xx_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39B800][0000041A6E470000 52] Android_Adreno7xx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39A000][0000041A6E475000 52] Android_Adreno7xx_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39BE00][0000041A6E477800 52] Android_Mali_T6xx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39BC00][0000041A6E47A000 52] Android_Mali_T7xx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E399C00][0000041A6E47C800 52] Android_Mali_T8xx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39D000][0000041A6E402800 52] Android_Mali_G71, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39B400][0000041A6E480000 52] Android_Mali_G72, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39D200][0000041A6E485000 52] Android_Mali_G72_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39DA00][0000041A6E487800 52] Android_Mali_G76, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39CC00][0000041A6E48A000 52] Android_Mali_G76_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39C400][0000041A6E48C800 52] Android_Mali_G77, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39BA00][0000041A6E472800 52] Android_Mali_G77_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39CE00][0000041A6E490000 52] Android_Mali_G78, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39E000][0000041A6E495000 52] Android_Mali_G78_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39DE00][0000041A6E497800 52] Android_Mali_G710, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39E200][0000041A6E49A000 52] Android_Mali_G710_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39EA00][0000041A6E49C800 52] Android_Xclipse_920, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39D600][0000041A6E482800 52] Android_Xclipse_920_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39C800][0000041A6E4A0000 52] Android_Vulkan_SM5, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39CA00][0000041A6E4A5000 52] Android_PowerVR_G6xxx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39C600][0000041A6E4A7800 52] Android_PowerVR_GT7xxx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39F000][0000041A6E4AA000 52] Android_PowerVR_GE8xxx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39EC00][0000041A6E4AC800 52] Android_PowerVR_GM9xxx, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39EE00][0000041A6E492800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39E800][0000041A6E4B0000 52] Android_TegraK1, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39E400][0000041A6E4B5000 52] Android_Unknown_Vulkan, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39D800][0000041A6E4B7800 52] Oculus_Quest, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6C8BFA00][0000041A6E4BA000 52] Oculus_Quest2, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: 	[0000041A6E39F400][0000041A6E4BC800 52] HoloLens, 
[2023.03.12-17.47.27:027][  0]LogDeviceProfileManager: Active device profile: [0000041A6E392A00][0000041A69322800 52] WindowsEditor
[2023.03.12-17.47.27:027][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.03.12-17.47.27:027][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.03.12-17.47.27:027][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.12-17.47.27:027][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.03.12-17.47.27:027][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.03.12-17.47.27:030][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.03.12-17.47.27:030][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.03.12-17.47.27:030][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.03.12-17.47.27:030][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.03.12-17.47.27:030][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.03.12-17.47.27:034][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/brune/Documents/GitHub/TowerDefense/TowerDefense/TowerDefense.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Intermediate/TurnkeyReport_1.log" -log="C:/Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Intermediate/TurnkeyLog_1.log" -project="C:/Users/brune/Documents/GitHub/TowerDefense/TowerDefense/TowerDefense.uproject"  -Device=Win64@DESKTOP-77VQF13'
[2023.03.12-17.47.27:034][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/brune/Documents/GitHub/TowerDefense/TowerDefense/TowerDefense.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Intermediate/TurnkeyReport_1.log" -log="C:/Users/brune/Documents/GitHub/TowerDefense/TowerDefense/Intermediate/TurnkeyLog_1.log" -project="C:/Users/brune/Documents/GitHub/TowerDefense/TowerDefense/TowerDefense.uproject"  -Device=Win64@DESKTOP-77VQF13" -nocompile -nocompileuat ]
[2023.03.12-17.47.27:073][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
